player_id,season,type
709,1883,All-Star
775,1883,All-Star
778,1883,All-Star
821,1883,All-Star
834,1883,All-Star
841,1883,All-Star
873,1883,All-Star
899,1883,All-Star
928,1883,All-Star
932,1883,All-Star
945,1883,All-Star
986,1883,All-Star
992,1883,All-Star
1008,1883,All-Star
1032,1883,All-Star
1042,1883,All-Star
1109,1883,All-Star
1125,1883,All-Star
1141,1883,All-Star
1227,1883,All-Star
696,1883,All-Star MVP
1227,1883,Defensive Player of the Year
1008,1883,Finals MVP
696,1883,First Team All-Defensive
841,1883,First Team All-Defensive
896,1883,First Team All-Defensive
1032,1883,First Team All-Defensive
1227,1883,First Team All-Defensive
696,1883,First Team All-League
841,1883,First Team All-League
945,1883,First Team All-League
1008,1883,First Team All-League
1227,1883,First Team All-League
4,1883,Inducted into the Hall of Fame
146,1883,Inducted into the Hall of Fame
1015,1883,League Assists Leader
1032,1883,League Blocks Leader
928,1883,League Rebounding Leader
775,1883,League Scoring Leader
841,1883,League Steals Leader
1125,1883,Most Improved Player
1008,1883,Most Valuable Player
1366,1883,Rookie of the Year
928,1883,Second Team All-Defensive
983,1883,Second Team All-Defensive
992,1883,Second Team All-Defensive
1044,1883,Second Team All-Defensive
1057,1883,Second Team All-Defensive
639,1883,Second Team All-League
775,1883,Second Team All-League
873,1883,Second Team All-League
928,1883,Second Team All-League
1141,1883,Second Team All-League
1008,1883,Semifinals MVP
1227,1883,Semifinals MVP
114,1883,Sixth Man of the Year
1015,1883,Slam Dunk Contest Winner
821,1883,Third Team All-Defensive
830,1883,Third Team All-Defensive
873,1883,Third Team All-Defensive
908,1883,Third Team All-Defensive
1141,1883,Third Team All-Defensive
611,1883,Third Team All-League
834,1883,Third Team All-League
908,1883,Third Team All-League
1032,1883,Third Team All-League
1042,1883,Third Team All-League
1008,1883,Three-Point Contest Winner
613,1883,Won Championship
630,1883,Won Championship
903,1883,Won Championship
939,1883,Won Championship
954,1883,Won Championship
973,1883,Won Championship
1008,1883,Won Championship
1128,1883,Won Championship
1161,1883,Won Championship
1176,1883,Won Championship
1242,1883,Won Championship
1245,1883,Won Championship
1272,1883,Won Championship
1333,1883,Won Championship
1339,1883,Won Championship
1413,1884,All-Rookie Team
1420,1884,All-Rookie Team
1428,1884,All-Rookie Team
1437,1884,All-Rookie Team
1439,1884,All-Rookie Team
269,1884,All-Star
631,1884,All-Star
639,1884,All-Star
696,1884,All-Star
709,1884,All-Star
778,1884,All-Star
834,1884,All-Star
841,1884,All-Star
873,1884,All-Star
908,1884,All-Star
921,1884,All-Star
928,1884,All-Star
945,1884,All-Star
986,1884,All-Star
992,1884,All-Star
1008,1884,All-Star
1032,1884,All-Star
1042,1884,All-Star
1057,1884,All-Star
1109,1884,All-Star
1125,1884,All-Star
1134,1884,All-Star
1141,1884,All-Star
1227,1884,All-Star
1228,1884,All-Star
1032,1884,All-Star MVP
1032,1884,Defensive Player of the Year
1008,1884,Finals MVP
992,1884,First Team All-Defensive
1032,1884,First Team All-Defensive
1057,1884,First Team All-Defensive
1227,1884,First Team All-Defensive
1242,1884,First Team All-Defensive
696,1884,First Team All-League
928,1884,First Team All-League
986,1884,First Team All-League
1032,1884,First Team All-League
1042,1884,First Team All-League
0,1884,Inducted into the Hall of Fame
932,1884,League Assists Leader
1032,1884,League Blocks Leader
1032,1884,League Rebounding Leader
841,1884,League Scoring Leader
755,1884,League Steals Leader
1143,1884,Most Improved Player
1032,1884,Most Valuable Player
1413,1884,Rookie of the Year
696,1884,Second Team All-Defensive
928,1884,Second Team All-Defensive
983,1884,Second Team All-Defensive
986,1884,Second Team All-Defensive
1143,1884,Second Team All-Defensive
834,1884,Second Team All-League
841,1884,Second Team All-League
908,1884,Second Team All-League
945,1884,Second Team All-League
1008,1884,Second Team All-League
1008,1884,Semifinals MVP
1109,1884,Semifinals MVP
148,1884,Sixth Man of the Year
1348,1884,Slam Dunk Contest Winner
896,1884,Third Team All-Defensive
908,1884,Third Team All-Defensive
1036,1884,Third Team All-Defensive
1077,1884,Third Team All-Defensive
1370,1884,Third Team All-Defensive
269,1884,Third Team All-League
1057,1884,Third Team All-League
1109,1884,Third Team All-League
1141,1884,Third Team All-League
1227,1884,Third Team All-League
1008,1884,Three-Point Contest Winner
613,1884,Won Championship
630,1884,Won Championship
903,1884,Won Championship
939,1884,Won Championship
954,1884,Won Championship
973,1884,Won Championship
1008,1884,Won Championship
1128,1884,Won Championship
1161,1884,Won Championship
1242,1884,Won Championship
1245,1884,Won Championship
1333,1884,Won Championship
1339,1884,Won Championship
1423,1884,Won Championship
1442,1884,Won Championship
1500,1885,All-Rookie Team
1503,1885,All-Rookie Team
1505,1885,All-Rookie Team
1508,1885,All-Rookie Team
1510,1885,All-Rookie Team
631,1885,All-Star
639,1885,All-Star
706,1885,All-Star
841,1885,All-Star
873,1885,All-Star
908,1885,All-Star
921,1885,All-Star
928,1885,All-Star
945,1885,All-Star
954,1885,All-Star
983,1885,All-Star
986,1885,All-Star
1008,1885,All-Star
1042,1885,All-Star
1057,1885,All-Star
1077,1885,All-Star
1109,1885,All-Star
1125,1885,All-Star
1134,1885,All-Star
1141,1885,All-Star
1171,1885,All-Star
1242,1885,All-Star
1269,1885,All-Star
1345,1885,All-Star
1413,1885,All-Star
954,1885,All-Star MVP
1057,1885,Defensive Player of the Year
1109,1885,Finals MVP
1032,1885,First Team All-Defensive
1057,1885,First Team All-Defensive
1211,1885,First Team All-Defensive
1227,1885,First Team All-Defensive
1242,1885,First Team All-Defensive
631,1885,First Team All-League
986,1885,First Team All-League
1008,1885,First Team All-League
1057,1885,First Team All-League
1134,1885,First Team All-League
2,1885,Inducted into the Hall of Fame
9,1885,Inducted into the Hall of Fame
46,1885,Inducted into the Hall of Fame
90,1885,Inducted into the Hall of Fame
144,1885,Inducted into the Hall of Fame
154,1885,Inducted into the Hall of Fame
579,1885,Inducted into the Hall of Fame
1134,1885,League Assists Leader
1032,1885,League Blocks Leader
1171,1885,League Rebounding Leader
639,1885,League Scoring Leader
1134,1885,League Steals Leader
1117,1885,Most Improved Player
1008,1885,Most Valuable Player
1508,1885,Rookie of the Year
983,1885,Second Team All-Defensive
1036,1885,Second Team All-Defensive
1134,1885,Second Team All-Defensive
1141,1885,Second Team All-Defensive
1171,1885,Second Team All-Defensive
928,1885,Second Team All-League
945,1885,Second Team All-League
1109,1885,Second Team All-League
1125,1885,Second Team All-League
1141,1885,Second Team All-League
834,1885,Semifinals MVP
1109,1885,Semifinals MVP
1,1885,Sixth Man of the Year
1141,1885,Slam Dunk Contest Winner
841,1885,Third Team All-Defensive
928,1885,Third Team All-Defensive
1008,1885,Third Team All-Defensive
1014,1885,Third Team All-Defensive
1437,1885,Third Team All-Defensive
706,1885,Third Team All-League
841,1885,Third Team All-League
954,1885,Third Team All-League
1042,1885,Third Team All-League
1242,1885,Third Team All-League
1109,1885,Three-Point Contest Winner
615,1885,Won Championship
848,1885,Won Championship
860,1885,Won Championship
957,1885,Won Championship
1041,1885,Won Championship
1077,1885,Won Championship
1109,1885,Won Championship
1179,1885,Won Championship
1204,1885,Won Championship
1307,1885,Won Championship
1318,1885,Won Championship
1429,1885,Won Championship
1457,1885,Won Championship
1485,1885,Won Championship
1542,1886,All-Rookie Team
1562,1886,All-Rookie Team
1576,1886,All-Rookie Team
1581,1886,All-Rookie Team
1583,1886,All-Rookie Team
639,1886,All-Star
696,1886,All-Star
709,1886,All-Star
775,1886,All-Star
834,1886,All-Star
921,1886,All-Star
945,1886,All-Star
983,1886,All-Star
986,1886,All-Star
1008,1886,All-Star
1032,1886,All-Star
1036,1886,All-Star
1042,1886,All-Star
1057,1886,All-Star
1077,1886,All-Star
1118,1886,All-Star
1125,1886,All-Star
1134,1886,All-Star
1141,1886,All-Star
1171,1886,All-Star
1204,1886,All-Star
1228,1886,All-Star
1366,1886,All-Star
1413,1886,All-Star
1134,1886,All-Star MVP
1171,1886,Defensive Player of the Year
945,1886,Finals MVP
983,1886,First Team All-Defensive
1057,1886,First Team All-Defensive
1134,1886,First Team All-Defensive
1171,1886,First Team All-Defensive
1242,1886,First Team All-Defensive
639,1886,First Team All-League
1008,1886,First Team All-League
1057,1886,First Team All-League
1134,1886,First Team All-League
1413,1886,First Team All-League
1,1886,Inducted into the Hall of Fame
11,1886,Inducted into the Hall of Fame
147,1886,Inducted into the Hall of Fame
148,1886,Inducted into the Hall of Fame
812,1886,Inducted into the Hall of Fame
1134,1886,League Assists Leader
1032,1886,League Blocks Leader
1032,1886,League Rebounding Leader
1057,1886,League Scoring Leader
755,1886,League Steals Leader
1274,1886,Most Improved Player
1008,1886,Most Valuable Player
1583,1886,Rookie of the Year
1036,1886,Second Team All-Defensive
1228,1886,Second Team All-Defensive
1246,1886,Second Team All-Defensive
1283,1886,Second Team All-Defensive
1413,1886,Second Team All-Defensive
834,1886,Second Team All-League
945,1886,Second Team All-League
986,1886,Second Team All-League
1171,1886,Second Team All-League
1204,1886,Second Team All-League
945,1886,Semifinals MVP
1413,1886,Semifinals MVP
558,1886,Sixth Man of the Year
1437,1886,Slam Dunk Contest Winner
755,1886,Third Team All-Defensive
1008,1886,Third Team All-Defensive
1032,1886,Third Team All-Defensive
1211,1886,Third Team All-Defensive
1244,1886,Third Team All-Defensive
775,1886,Third Team All-League
983,1886,Third Team All-League
1125,1886,Third Team All-League
1141,1886,Third Team All-League
1366,1886,Third Team All-League
639,1886,Three-Point Contest Winner
922,1886,Won Championship
945,1886,Won Championship
991,1886,Won Championship
1004,1886,Won Championship
1036,1886,Won Championship
1131,1886,Won Championship
1201,1886,Won Championship
1280,1886,Won Championship
1284,1886,Won Championship
1385,1886,Won Championship
1461,1886,Won Championship
1473,1886,Won Championship
1478,1886,Won Championship
1490,1886,Won Championship
1563,1886,Won Championship
1643,1887,All-Rookie Team
1644,1887,All-Rookie Team
1645,1887,All-Rookie Team
1653,1887,All-Rookie Team
1656,1887,All-Rookie Team
631,1887,All-Star
639,1887,All-Star
705,1887,All-Star
775,1887,All-Star
834,1887,All-Star
928,1887,All-Star
945,1887,All-Star
983,1887,All-Star
1008,1887,All-Star
1031,1887,All-Star
1032,1887,All-Star
1042,1887,All-Star
1057,1887,All-Star
1077,1887,All-Star
1125,1887,All-Star
1134,1887,All-Star
1141,1887,All-Star
1171,1887,All-Star
1204,1887,All-Star
1227,1887,All-Star
1345,1887,All-Star
1347,1887,All-Star
1413,1887,All-Star
1426,1887,All-Star
1439,1887,All-Star
1581,1887,All-Star
1583,1887,All-Star
1171,1887,All-Star MVP
1413,1887,Defensive Player of the Year
945,1887,Finals MVP
1032,1887,First Team All-Defensive
1057,1887,First Team All-Defensive
1204,1887,First Team All-Defensive
1246,1887,First Team All-Defensive
1413,1887,First Team All-Defensive
1008,1887,First Team All-League
1057,1887,First Team All-League
1125,1887,First Team All-League
1204,1887,First Team All-League
1413,1887,First Team All-League
1015,1887,League Assists Leader
1032,1887,League Blocks Leader
1032,1887,League Rebounding Leader
1413,1887,League Scoring Leader
1204,1887,League Steals Leader
1413,1887,Most Improved Player
1413,1887,Most Valuable Player
1645,1887,Rookie of the Year
1170,1887,Second Team All-Defensive
1171,1887,Second Team All-Defensive
1227,1887,Second Team All-Defensive
1347,1887,Second Team All-Defensive
1443,1887,Second Team All-Defensive
639,1887,Second Team All-League
1031,1887,Second Team All-League
1134,1887,Second Team All-League
1141,1887,Second Team All-League
1171,1887,Second Team All-League
1008,1887,Semifinals MVP
1280,1887,Semifinals MVP
706,1887,Sixth Man of the Year
1204,1887,Slam Dunk Contest Winner
983,1887,Third Team All-Defensive
1125,1887,Third Team All-Defensive
1134,1887,Third Team All-Defensive
1211,1887,Third Team All-Defensive
1283,1887,Third Team All-Defensive
928,1887,Third Team All-League
945,1887,Third Team All-League
1032,1887,Third Team All-League
1345,1887,Third Team All-League
1347,1887,Third Team All-League
1109,1887,Three-Point Contest Winner
922,1887,Won Championship
945,1887,Won Championship
991,1887,Won Championship
1004,1887,Won Championship
1036,1887,Won Championship
1201,1887,Won Championship
1280,1887,Won Championship
1284,1887,Won Championship
1385,1887,Won Championship
1461,1887,Won Championship
1473,1887,Won Championship
1478,1887,Won Championship
1490,1887,Won Championship
1563,1887,Won Championship
1641,1887,Won Championship
1661,1888,All-Rookie Team
1694,1888,All-Rookie Team
1704,1888,All-Rookie Team
1707,1888,All-Rookie Team
1713,1888,All-Rookie Team
921,1888,All-Star
986,1888,All-Star
1008,1888,All-Star
1031,1888,All-Star
1032,1888,All-Star
1036,1888,All-Star
1042,1888,All-Star
1057,1888,All-Star
1109,1888,All-Star
1122,1888,All-Star
1125,1888,All-Star
1141,1888,All-Star
1171,1888,All-Star
1204,1888,All-Star
1227,1888,All-Star
1242,1888,All-Star
1246,1888,All-Star
1287,1888,All-Star
1345,1888,All-Star
1358,1888,All-Star
1413,1888,All-Star
1428,1888,All-Star
1443,1888,All-Star
1500,1888,All-Star
1581,1888,All-Star
1057,1888,All-Star MVP
1246,1888,Defensive Player of the Year
1036,1888,Finals MVP
1032,1888,First Team All-Defensive
1057,1888,First Team All-Defensive
1171,1888,First Team All-Defensive
1242,1888,First Team All-Defensive
1246,1888,First Team All-Defensive
1008,1888,First Team All-League
1032,1888,First Team All-League
1057,1888,First Team All-League
1345,1888,First Team All-League
1413,1888,First Team All-League
22,1888,Inducted into the Hall of Fame
269,1888,Inducted into the Hall of Fame
1204,1888,League Assists Leader
1032,1888,League Blocks Leader
1032,1888,League Rebounding Leader
1057,1888,League Scoring Leader
1057,1888,League Steals Leader
1468,1888,Most Improved Player
1413,1888,Most Valuable Player
1661,1888,Rookie of the Year
1170,1888,Second Team All-Defensive
1345,1888,Second Team All-Defensive
1413,1888,Second Team All-Defensive
1443,1888,Second Team All-Defensive
1500,1888,Second Team All-Defensive
921,1888,Second Team All-League
1125,1888,Second Team All-League
1246,1888,Second Team All-League
1358,1888,Second Team All-League
1500,1888,Second Team All-League
1036,1888,Semifinals MVP
1134,1888,Semifinals MVP
1128,1888,Sixth Man of the Year
1583,1888,Slam Dunk Contest Winner
1036,1888,Third Team All-Defensive
1134,1888,Third Team All-Defensive
1143,1888,Third Team All-Defensive
1227,1888,Third Team All-Defensive
1358,1888,Third Team All-Defensive
1036,1888,Third Team All-League
1134,1888,Third Team All-League
1204,1888,Third Team All-League
1242,1888,Third Team All-League
1280,1888,Third Team All-League
1008,1888,Three-Point Contest Winner
922,1888,Won Championship
945,1888,Won Championship
991,1888,Won Championship
1004,1888,Won Championship
1036,1888,Won Championship
1201,1888,Won Championship
1280,1888,Won Championship
1284,1888,Won Championship
1385,1888,Won Championship
1478,1888,Won Championship
1490,1888,Won Championship
1563,1888,Won Championship
1641,1888,Won Championship
1690,1888,Won Championship
1709,1888,Won Championship
1733,1889,All-Rookie Team
1763,1889,All-Rookie Team
1769,1889,All-Rookie Team
1770,1889,All-Rookie Team
1784,1889,All-Rookie Team
775,1889,All-Star
834,1889,All-Star
1008,1889,All-Star
1032,1889,All-Star
1042,1889,All-Star
1057,1889,All-Star
1125,1889,All-Star
1134,1889,All-Star
1141,1889,All-Star
1204,1889,All-Star
1242,1889,All-Star
1246,1889,All-Star
1345,1889,All-Star
1358,1889,All-Star
1413,1889,All-Star
1428,1889,All-Star
1439,1889,All-Star
1444,1889,All-Star
1458,1889,All-Star
1468,1889,All-Star
1500,1889,All-Star
1503,1889,All-Star
1527,1889,All-Star
1542,1889,All-Star
